market,id,address,product,confidence,reason_code,reason,candidate,parcel_account,depth_ft
index,2131437170,"118 E 24th St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""118 E 24th St, Houston, Tx 77008"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,069 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=99.7411; geometry=HCAD unique exact-address polygon; parcel=0562750000012; parcel_history=none",Single Lot,0562750000012,99.7411
index,2131191409,"1123 Nadine St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1123 Nadine St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""5,000 sf = 100% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0002; geometry=HCAD unique exact-address polygon; parcel=0350110040006; parcel_history=none",Single Lot,0350110040006,100.0002
index,2130814684,"519 Threlkeld St, Houston, Tx 77007",Unknown,unknown,HELD_TRIAGE,"{""address"": ""519 Threlkeld St, Houston, Tx 77007"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""4,758 sf in the 4-5k dead zone, no plat median""}; replat child; units=1 (one address); master_size=None (none); depth_ft=136.3517; geometry=HCAD unique exact-address polygon; parcel=1244690010005; parcel_history=none",Split Lot,1244690010005,136.3517
index,2131129729,"2119 Gostick St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""2119 Gostick St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""4,600 sf = 81% of plat median 5,700""}; fragment only; units=1 (one address); master_size=None (none); depth_ft=100.0852; geometry=HCAD unique exact-address polygon; parcel=0151570000010; parcel_history=none",Split Lot,0151570000010,100.0852
index,2131145222,"626 E 22nd St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""626 E 22nd St, Houston, Tx 77008"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,510 sf = 90% of plat median 4,987""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=142.5006; geometry=HCAD unique exact-address polygon; parcel=0200610000001; parcel_history=none",Single Lot,0200610000001,142.5006
index,2131042481,"741 W 21st St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""741 W 21st St, Houston, Tx 77008"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal assembled 2 lots, 6,550 sf >= 2x2400""}; assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=131.0002; geometry=HCAD unique exact-address polygon; parcel=0200740000027; parcel_history=none",Unknown,0200740000027,131.0002
index,2131044801,"838 Waverly St, Houston, Tx 77007",Unknown,unknown,HELD_TRIAGE,"{""address"": ""838 Waverly St, Houston, Tx 77007"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""13,200 sf \u2014 larger than any Heights full lot""}; assembled 3 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=132.0012; geometry=HCAD unique exact-address polygon; parcel=0202370000031; parcel_history=none",Unknown,0202370000031,132.0012
index,2131146860,"1300 Waverly St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1300 Waverly St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""4,932 sf = 68% of plat median 7,263""}; no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=ambiguous exact-address accounts; parcel=unavailable; parcel_history=none",Unknown,,
index,2131179219,"1211 N Durham Dr, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1211 N Durham Dr, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""12,400 sf \u2014 larger than any Heights full lot""}; reserve/replat; units=1 (one address); master_size=None (none); depth_ft=124.1408; geometry=HCAD unique exact-address polygon; parcel=1468120010001; parcel_history=none",Split Lot,1468120010001,124.1408
index,2131152146,"909 Bayland Ave, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""909 Bayland Ave, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,893 sf = 99% of plat median 4,959""}; fragment only; units=1 (one address); master_size=None (none); depth_ft=98.851; geometry=HCAD unique exact-address polygon; parcel=0513780000023; parcel_history=none",Common Driveway,0513780000023,98.851
index,2131191267,"1021 Nadine St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1021 Nadine St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,000 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0002; geometry=HCAD unique exact-address polygon; parcel=0350110030005; parcel_history=none",Single Lot,0350110030005,100.0002
index,2131191475,"1128 Adele St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1128 Adele St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,996 sf = 100% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0762; geometry=HCAD unique exact-address polygon; parcel=0350110040018; parcel_history=none",Single Lot,0350110040018,100.0762
index,2131191611,"1015 Adele St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1015 Adele St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,981 sf = 100% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=99.7158; geometry=HCAD unique exact-address polygon; parcel=0350120060007; parcel_history=none",Single Lot,0350120060007,99.7158
index,2131192777,"839 E 26th St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""839 E 26th St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal assembled 2 lots, 6,000 sf >= 2x2400""}; assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=120.0003; geometry=HCAD unique exact-address polygon; parcel=0350840270029; parcel_history=none",Unknown,0350840270029,120.0003
index,2131200820,"1126 W 22nd St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1126 W 22nd St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""14,500 sf \u2014 larger than any Heights full lot""}; assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=144.9996; geometry=HCAD unique exact-address polygon; parcel=0610190020015; parcel_history=none",Unknown,0610190020015,144.9996
index,2131200959,"1124 W 21st St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1124 W 21st St, Houston, Tx 77008"", ""bucket"": ""RESOLVED-SPLIT"", ""reason"": ""4,294 sf = 59% of plat median 7,250""}; fragment only; units=1 (one address); master_size=None (none); depth_ft=73.7836; geometry=HCAD unique exact-address polygon; parcel=0610190030009; parcel_history=none",Common Driveway,0610190030009,73.7836
index,2131282520,"837 W 25th St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""837 W 25th St, Houston, Tx 77008"", ""bucket"": ""RESOLVED-SPLIT"", ""reason"": ""parcel SPLIT into half lots (children ~3,275 sf)""}; no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=ambiguous exact-address accounts; parcel=unavailable; parcel_history=none",Unknown,,
index,2131330179,"1518 W 25th St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1518 W 25th St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""20,117 sf \u2014 larger than any Heights full lot""}; fragment only; units=1 (one address); master_size=None (none); depth_ft=181.4144; geometry=HCAD unique exact-address polygon; parcel=0561650000288; parcel_history=none",Split Lot,0561650000288,181.4144
index,2131331239,"1610 W 21st St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1610 W 21st St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""12,654 sf \u2014 larger than any Heights full lot""}; assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=126.9222; geometry=HCAD unique exact-address polygon; parcel=0561660000250; parcel_history=none",Unknown,0561660000250,126.9222
index,2131195093,"205 Northwood St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""205 Northwood St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,085 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=102.3079; geometry=HCAD unique exact-address polygon; parcel=0330700000009; parcel_history=none",Single Lot,0330700000009,102.3079
index,2131207530,"423 E 28th St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""423 E 28th St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""4,448 sf = 77% of plat median 5,754""}; lot + fragment; units=1 (one address); master_size=None (none); depth_ft=120.2277; geometry=HCAD unique exact-address polygon; parcel=0350760120013; parcel_history=none",Split Lot,0350760120013,120.2277
index,2131208376,"731 E 27th St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""731 E 27th St, Houston, Tx 77009"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""18,000 sf \u2014 larger than any Heights full lot""}; assembled 6 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=149.9985; geometry=HCAD unique exact-address polygon; parcel=0350810220024; parcel_history=none",Unknown,0350810220024,149.9985
index,2131226980,"305 Tabor St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""305 Tabor St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,090 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=101.7885; geometry=HCAD unique exact-address polygon; parcel=0330740000009; parcel_history=none",Single Lot,0330740000009,101.7885
index,2131227429,"301 Enid St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""301 Enid St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,093 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.9802; geometry=HCAD unique exact-address polygon; parcel=0330830000007; parcel_history=none",Single Lot,0330830000007,100.9802
index,2131242651,"1107 E 27th St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1107 E 27th St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,999 sf = 100% of plat median 4,999""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.7883; geometry=HCAD unique exact-address polygon; parcel=0351100060003; parcel_history=none",Single Lot,0351100060003,100.7883
index,2131370103,"512 Threlkeld St, Houston, Tx 77007",Unknown,unknown,HELD_TRIAGE,"{""address"": ""512 Threlkeld St, Houston, Tx 77007"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""5,000 sf = 100% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=99.9992; geometry=HCAD unique exact-address polygon; parcel=0512050030014; parcel_history=none",Single Lot,0512050030014,99.9992
index,2131370113,"533 Studewood St, Houston, Tx 77007",Unknown,unknown,HELD_TRIAGE,"{""address"": ""533 Studewood St, Houston, Tx 77007"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,750 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=115.0004; geometry=HCAD unique exact-address polygon; parcel=0512050030021; parcel_history=none",Single Lot,0512050030021,115.0004
index,2131370154,"531 Threlkeld St, Houston, Tx 77007",Unknown,unknown,HELD_TRIAGE,"{""address"": ""531 Threlkeld St, Houston, Tx 77007"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal TR only (1 frag) + 6,000 sf full lot""}; fragment only; units=1 (one address); master_size=None (none); depth_ft=100.001; geometry=HCAD unique exact-address polygon; parcel=0512050040005; parcel_history=none",Split Lot,0512050040005,100.001
index,2131374828,"1010 Woodland St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1010 Woodland St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,078 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.7704; geometry=HCAD unique exact-address polygon; parcel=0620660000003; parcel_history=none",Single Lot,0620660000003,100.7704
index,2131318786,"427 E 24th St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""427 E 24th St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""14,670 sf \u2014 larger than any Heights full lot""}; assembled 5 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=123.4265; geometry=HCAD unique exact-address polygon; parcel=0350980560013; parcel_history=none",Unknown,0350980560013,123.4265
index,2131347730,"4308 Julian St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""4308 Julian St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,639 sf = 101% of plat median 4,603""}; replat child; units=1 (one address); master_size=None (none); depth_ft=104.8817; geometry=HCAD unique exact-address polygon; parcel=0590270000006; parcel_history=none",Split Lot,0590270000006,104.8817
index,2131370476,"905 Adele St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""905 Adele St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,500 sf = 90% of plat median 5,000""}; replat child; units=1 (one address); master_size=None (none); depth_ft=100.9294; geometry=HCAD unique exact-address polygon; parcel=0513480000009; parcel_history=none",Split Lot,0513480000009,100.9294
index,2131437359,"117 Munford St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""117 Munford St, Houston, Tx 77008"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,200 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0007; geometry=HCAD unique exact-address polygon; parcel=0562790000009; parcel_history=none",Single Lot,0562790000009,100.0007
index,2131437380,"212 E 25th St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""212 E 25th St, Houston, Tx 77008"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal assembled 2 lots, 5,908 sf >= 2x2400""}; assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=98.8866; geometry=HCAD unique exact-address polygon; parcel=0562800000012; parcel_history=none",Unknown,0562800000012,98.8866
index,2131437447,"117 E 25th St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""117 E 25th St, Houston, Tx 77008"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal assembled 2 lots, 9,464 sf >= 2x2400""}; assembled 2 lots -> needs_review; units=1 (one address); master_size=None (none); depth_ft=104.0015; geometry=HCAD unique exact-address polygon; parcel=0562820000009; parcel_history=none",Unknown,0562820000009,104.0015
index,2161199012,"710 E 13th St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""710 E 13th St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""4,785 sf in the 4-5k dead zone, no plat median""}; replat child; units=1 (one address); master_size=None (none); depth_ft=191.5001; geometry=HCAD unique exact-address polygon; parcel=1393250010002; parcel_history=none",Split Lot,1393250010002,191.5001
index,2170723831,"303 Enid St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""303 Enid St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,093 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=101.0749; geometry=HCAD unique exact-address polygon; parcel=0330830000014; parcel_history=none",Single Lot,0330830000014,101.0749
index,2131175661,"611 Mathis St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""611 Mathis St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""5,000 sf = 100% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0033; geometry=HCAD unique exact-address polygon; parcel=0331140610001; parcel_history=none",Single Lot,0331140610001,100.0033
index,2131176668,"1208 Cordell St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1208 Cordell St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""5,000 sf = 100% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0; geometry=HCAD unique exact-address polygon; parcel=0331220730003; parcel_history=none",Single Lot,0331220730003,100.0
index,2131176672,"1204 Cordell St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1204 Cordell St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""5,000 sf = 100% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0003; geometry=HCAD unique exact-address polygon; parcel=0331220730005; parcel_history=none",Single Lot,0331220730005,100.0003
index,2131177133,"1201 Cordell St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1201 Cordell St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,022 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.1041; geometry=HCAD unique exact-address polygon; parcel=0331250800007; parcel_history=none",Single Lot,0331250800007,100.1041
index,2131227565,"507 Cordell St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""507 Cordell St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,940 sf = 100% of plat median 4,940""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=98.6687; geometry=HCAD unique exact-address polygon; parcel=0330860000012; parcel_history=none",Single Lot,0330860000012,98.6687
index,2131227567,"511 Cordell St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""511 Cordell St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,926 sf = 100% of plat median 4,940""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=98.6742; geometry=HCAD unique exact-address polygon; parcel=0330860000013; parcel_history=none",Single Lot,0330860000013,98.6742
index,2131228154,"607 Melwood St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""607 Melwood St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,967 sf = 99% of plat median 5,001""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.5492; geometry=HCAD unique exact-address polygon; parcel=0330960000012; parcel_history=none",Single Lot,0330960000012,100.5492
index,2131228576,"805 Tabor St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""805 Tabor St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,013 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.3097; geometry=HCAD unique exact-address polygon; parcel=0331400090009; parcel_history=none",Single Lot,0331400090009,100.3097
index,2131228942,"1412 Northwood St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1412 Northwood St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,215 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=105.5318; geometry=HCAD unique exact-address polygon; parcel=0331430150002; parcel_history=none",Single Lot,0331430150002,105.5318
index,2131312288,"1007 Cordell St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1007 Cordell St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,000 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0005; geometry=HCAD unique exact-address polygon; parcel=0331260820010; parcel_history=none",Single Lot,0331260820010,100.0005
index,2131312670,"1003 Enid St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1003 Enid St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,000 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0002; geometry=HCAD unique exact-address polygon; parcel=0331310910008; parcel_history=none",Single Lot,0331310910008,100.0002
index,2131312852,"1506 Tabor St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1506 Tabor St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 1 TR + 6,222 sf full lot""}; lot + fragment; units=1 (one address); master_size=None (none); depth_ft=99.714; geometry=HCAD unique exact-address polygon; parcel=0331340970003; parcel_history=none",Common Driveway,0331340970003,99.714
index,2131313166,"805 Walton St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""805 Walton St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,993 sf = 100% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=100.0459; geometry=HCAD unique exact-address polygon; parcel=0331370040009; parcel_history=none",Single Lot,0331370040009,100.0459
index,2131313407,"1631 Walton St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1631 Walton St, Houston, Tx 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,279 sf full lot""}; replat child; units=1 (one address); master_size=None (none); depth_ft=100.6901; geometry=HCAD unique exact-address polygon; parcel=0521510000008; parcel_history=none",Split Lot,0521510000008,100.6901
index,2177158676,"Enid St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""Enid St, Houston, Tx 77009"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""4,111 sf = 63% of plat median 6,479""}; no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none",Unknown,,
index,2177158678,"Enid St, Houston, Tx 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""Enid St, Houston, Tx 77009"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""4,112 sf = 63% of plat median 6,479""}; no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none",Unknown,,
index,pmt_745-w-17th-st-77008,"745 W 17th St, Houston, TX 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""745 W 17th St, Houston, TX 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""16,983 sf \u2014 larger than any Heights full lot""}; no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none",Unknown,,
index,pmt_949-ridge-st-77009,"949 Ridge St, Houston, TX 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""949 Ridge St, Houston, TX 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,228 sf full lot""}; replat child; units=1 (one address); master_size=None (none); depth_ft=105.6837; geometry=HCAD unique exact-address polygon; parcel=0562880000014; parcel_history=none",Split Lot,0562880000014,105.6837
index,2131537524,"1219 Bay Oaks Rd, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1219 Bay Oaks Rd, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""16,834 sf \u2014 larger than any Heights full lot""}; replat child; units=1 (one address); master_size=None (none); depth_ft=301.942; geometry=HCAD unique exact-address polygon; parcel=0771810060016; parcel_history=none",Split Lot,0771810060016,301.942
index,2131538718,"905 Bay Oaks Rd, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""905 Bay Oaks Rd, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""13,835 sf \u2014 larger than any Heights full lot""}; replat child; units=1 (one address); master_size=None (none); depth_ft=129.9474; geometry=HCAD unique exact-address polygon; parcel=0771820160010; parcel_history=none",Split Lot,0771820160010,129.9474
index,2131538738,"1522 Glen Oaks St, Houston, Tx 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1522 Glen Oaks St, Houston, Tx 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""15,954 sf \u2014 larger than any Heights full lot""}; replat child; units=1 (one address); master_size=None (none); depth_ft=237.4591; geometry=HCAD unique exact-address polygon; parcel=0771820170006; parcel_history=none",Split Lot,0771820170006,237.4591
index,pmt_1602-turnpike-rd-77008,"1602 Turnpike Rd, Houston, TX 77008",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1602 Turnpike Rd, Houston, TX 77008"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""17,339 sf \u2014 larger than any Heights full lot""}; replat child; units=1 (one address); master_size=None (none); depth_ft=303.5196; geometry=HCAD unique exact-address polygon; parcel=0771820170019; parcel_history=none",Split Lot,0771820170019,303.5196
index,pmt_1032-key-st-77009,"1032 Key St, Houston, TX 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1032 Key St, Houston, TX 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,000 sf full lot""}; replat child; units=1 (one address); master_size=None (none); depth_ft=100.0003; geometry=HCAD unique exact-address polygon; parcel=0621120000029; parcel_history=none",Split Lot,0621120000029,100.0003
index,pmt_1138-fugate-st-77009,"1138 Fugate St, Houston, TX 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1138 Fugate St, Houston, TX 77009"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""no parcel, no legal""}; replat child; units=1 (one address); master_size=None (none); depth_ft=99.9997; geometry=HCAD unique exact-address polygon; parcel=0621010000010; parcel_history=none",Common Driveway,0621010000010,99.9997
index,pmt_1013-woodland-st-77009,"1013 Woodland St, Houston, TX 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1013 Woodland St, Houston, TX 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""legal LT n + 5,091 sf full lot""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=101.0974; geometry=HCAD unique exact-address polygon; parcel=0620650000013; parcel_history=none",Single Lot,0620650000013,101.0974
index,pmt_1040-louise-st-77009,"1040 Louise St, Houston, TX 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""1040 Louise St, Houston, TX 77009"", ""bucket"": ""RESOLVED-SINGLE"", ""reason"": ""4,908 sf = 98% of plat median 5,000""}; one whole lot; units=1 (one address); master_size=None (none); depth_ft=103.8557; geometry=HCAD unique exact-address polygon; parcel=0350120060020; parcel_history=none",Single Lot,0350120060020,103.8557
index,pmt_2436-white-oak-dr-77009,"2436 White Oak Dr, Houston, TX 77009",Unknown,unknown,HELD_TRIAGE,"{""address"": ""2436 White Oak Dr, Houston, TX 77009"", ""bucket"": ""GENUINELY-AMBIGUOUS"", ""reason"": ""no parcel, no legal""}; no legal; units=1 (one address); master_size=None (none); depth_ft=None; geometry=unavailable; parcel=unavailable; parcel_history=none",Unknown,,
