MLS,ADDRESS,CLOSE_DATE,REASON,EVIDENCE
40263706,714 E 10th 1/2 Street,2025-09-30,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
28713100,1441 W 25th Street Unit#D,2025-09-30,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
44150356,2118 Nicholson Street,2025-09-29,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
19711167,1331 Omar Street,2025-09-29,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
85798819,1334 Omar Street,2025-09-26,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
6935719,1136 Allston Street,2025-09-26,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
60604532,1226 Timbergrove Lane,2025-09-26,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
49525029,619 W 26th Street,2025-09-26,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
36118513,1107 Adele Street,2025-09-26,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
27716289,727 Tulane Street,2025-09-26,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
10029656,543 Threlkeld St,2025-09-26,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
82840997,1005 W 7th 1/2 Street,2025-09-25,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
24127795,1518 Beall Street,2025-09-25,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
95469981,1543 Columbia Street,2025-09-24,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
10305405,811 Byrne Street,2025-09-24,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
35112033,2111 Beall Street,2025-09-23,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
14697719,922 Aurora Street,2025-09-23,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
62071950,814 Nicholson Street,2025-09-19,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
39453343,412 W 24th Street,2025-09-19,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
3910335,428 W 26th Street,2025-09-19,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
38950080,518 Columbia Street,2025-09-19,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
20166871,919 Worthshire Street,2025-09-19,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
59376489,242 E 28th Street,2025-09-18,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
41687088,914 Nicholson Street,2025-09-18,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
80740476,1343 Allston Street,2025-09-17,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
62696056,221 W 25th Street Unit#A,2025-09-17,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
23997588,639 E 10th Street,2025-09-15,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
58941017,412 Redan Street,2025-09-12,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
52868819,358 W 26th Street,2025-09-12,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
43181987,911 W 25th Street Unit#B,2025-09-12,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
42764073,1214 Omar Street,2025-09-12,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
89275477,931 Redan Street,2025-09-11,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
65486222,1101 Heights Boulevard,2025-09-11,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
41834263,505 E 15th Street,2025-09-11,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
34256069,815 W Cottage Street,2025-09-11,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
82485799,523 E 23rd Street,2025-09-10,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
80603286,736 E 7th 1/2 Street,2025-09-10,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
5355135,204 E 26th Street,2025-09-10,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
95811777,924 E 27th Street,2025-09-09,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
56615515,2215 Bevis Street,2025-09-09,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
30124484,1129 W 21st Street,2025-09-09,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
2554683,1117 Beall Landing Court,2025-09-09,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
15221728,1210 W 23rd Street,2025-09-09,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
10465462,2017 W 14th Street Unit#A,2025-09-09,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
4927335,712 W 22nd Street Unit#D,2025-09-05,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
4197682,325 W 23rd Street,2025-09-05,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
39081009,1801 Ashland Street,2025-09-05,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
25188367,807 Woodland Street,2025-09-05,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
4701969,636 Oxford Street,2025-09-03,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
31845908,513 E 4th Street,2025-09-03,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
45997738,608 E 25th Street,2025-09-02,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
25013806,831 W 17th Street,2025-09-02,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
97089654,2014 Cortlandt Street,2025-08-29,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
95695597,726 E 13th 1/2 Street,2025-08-29,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
95063023,908 Beverly Street,2025-08-29,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
72487047,1438 Nashua Street,2025-08-29,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
57902849,712 E 14th Street,2025-08-29,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
57760687,1111 Robbie Street,2025-08-29,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
54141524,2039 Columbia Street,2025-08-29,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
52201670,1631 Beall Street,2025-08-29,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
48460116,1620 Northwood Street,2025-08-29,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
32364339,834 W 19th Street,2025-08-29,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
16128765,509 E 27th Street Unit#B,2025-08-29,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
82503550,1010 Prince Street,2025-08-28,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
80605860,1226 W 17th Street Unit#F,2025-08-28,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
64220975,415 W 23rd Street,2025-08-28,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
44394356,612 Redan Street,2025-08-28,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
93520430,710 E 21st Street,2025-08-27,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
4378330,324 Aurora Street,2025-08-27,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
90273890,831 W 26th Street,2025-08-25,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
78480621,829 Ralfallen Street,2025-08-25,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
56103232,627 E 11th 1/2 Street,2025-08-25,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
88648269,1037 Rutland Street,2025-08-22,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
68530583,1234 W 25th Street Unit#A,2025-08-22,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
59150310,519 Railey Street,2025-08-22,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
37867265,810 W 17th Street Unit#B,2025-08-22,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
95417138,1106 Adele Street,2025-08-21,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
89770702,604 W 28th Street Unit#A,2025-08-21,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
89389635,2221 Bevis Street,2025-08-21,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
77272535,602 W 28th Street Unit#B,2025-08-21,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
7183195,900 W 14th Street,2025-08-21,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
68488073,608 W 28th Street Unit#C,2025-08-21,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
67677776,446 Arlington Street,2025-08-21,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
65015342,818 Waverly Street,2025-08-21,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
63715206,602 W 28th Street Unit#A,2025-08-21,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
39042779,801 Merrill Street,2025-08-20,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
47467677,905 W 16TH Street Unit#B,2025-08-19,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
46544459,519 Bayland Avenue,2025-08-18,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
28919251,920 Lawrence Street Unit#D,2025-08-16,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
92593995,726 E 10th 1/2 Street,2025-08-15,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
85676547,741 E 13th 1/2 Street,2025-08-15,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
71059491,1022 W 22nd Street,2025-08-15,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
68793614,1240 W 16th Street,2025-08-15,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
53264168,613 E 18th Street,2025-08-15,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
50365822,615 Allston Street,2025-08-15,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
42698034,1316 Cortlandt Street,2025-08-15,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
4254344,734 E 9th Street,2025-08-15,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
92380742,1331 Waverly Street,2025-08-14,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
65632100,1115 Beall Landing Court,2025-08-14,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
16275355,1216 W 23rd Street,2025-08-14,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
49131442,833 Tulane Street,2025-08-13,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
41107214,536 Rutland Place,2025-08-13,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
78756510,1611 W 22nd Street Unit#C,2025-08-12,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
3878342,1509-A W 23rd Street,2025-08-12,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
59365275,906 W 21st Street Unit#B,2025-08-22,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
2383532,1109 Robbie Street,2025-08-06,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
5925428,4121 De George Street,2025-07-03,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
47832522,4123 De George Street,2025-07-22,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
81876782,1106 Cordell Street Unit#A,2025-07-08,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
53387961,914 W 24th Street,2025-08-01,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
88498899,1435 Laird Street,2025-07-22,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
49382486,1203 E 26th Street Unit#A,2025-07-31,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
2154346,822 E 25th Street,2025-08-08,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
62952049,935 Louise Street,2025-07-25,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
4679668,224 W 23rd Street Unit#A,2025-07-22,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
54358474,519 W 27th Street,2025-08-05,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
55255275,530 W 24th Street,2025-07-11,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
68091929,2912 Michaux Street,2025-07-18,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
65147055,2930 Michaux Street,2025-07-17,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
42239753,2914 Michaux Street,2025-07-08,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
37315555,322 Aurora Street,2025-07-22,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
6060593,432 W 24th Street,2025-07-01,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
42198786,626 E 14TH Street,2025-07-15,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
921017,1311 Waverly Street,2025-07-16,RESALE_NOT_COMP,Retained in SOLD_EVIDENCE
66303071,937 Louise Street,2025-07-31,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
95548599,1020 Alexander Street,2025-07-28,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
80126942,702 E 19th Street,2025-07-25,OUTSIDE_365_DAY_COMP_WINDOW,Retained in SOLD_EVIDENCE
